338,213,323,194
87,89,52,18
493,210,482,215
15,335,12,246
478,15,493,16
347,55,329,71
339,251,292,263
165,175,187,162
399,258,403,244
205,20,189,12
446,125,491,96
60,195,48,154
435,134,419,115
73,276,184,251
314,138,287,151
447,184,426,197
384,10,348,14
366,332,370,332
178,103,184,99
89,110,79,82
455,98,467,62
129,41,121,46
377,118,369,131
415,325,396,294
256,219,259,211
504,238,501,248
314,310,314,307
27,306,24,300
110,203,153,191
62,237,58,242
374,46,366,35
398,98,378,93
314,87,291,71
203,203,211,204
291,22,250,34
501,155,480,167
429,93,481,38
502,336,491,293
13,95,24,89
312,109,308,119
354,235,377,244
238,252,220,251
356,159,385,169
17,216,18,175
426,287,428,275
324,166,337,157
259,299,262,297
491,135,487,126
95,329,181,305
324,56,324,54
108,16,96,20
154,24,136,22
496,90,496,67
429,19,452,10
265,264,271,248
369,256,352,293
15,66,22,13
93,62,91,54
263,137,261,145
55,331,56,302
111,112,143,70
438,152,426,148
9,198,22,142
264,177,264,173
449,218,432,229
79,224,118,211
411,136,398,113
173,332,222,305
242,115,271,97
66,158,38,129
468,247,476,241
117,252,185,220
410,202,389,213
178,16,146,6
358,21,323,16
503,188,497,200
243,178,206,173
243,146,189,145
319,199,282,195
342,115,309,89
336,141,340,134
84,133,49,43
405,178,407,173
284,220,290,229
456,152,469,134
47,221,45,207
401,40,385,65
328,260,283,292
116,139,122,139
498,35,497,48
153,224,187,188
209,51,155,36
459,312,446,292
437,258,405,267
245,70,203,11
27,258,8,215
416,65,457,38
350,88,364,78
412,221,414,224
103,263,144,239
