50.707106781186546,49.292893218813454
51.17650149170265,49.81957351541534
51.5505830482848,50.36087089276066
51.79904558796737,50.872932656556344
51.901760153448905,51.314274608048244
51.850405421501144,51.649141847088124
51.64914184708813,51.850405421501144
51.314274608048244,51.901760153448905
50.872932656556344,51.79904558796737
50.36087089276066,51.5505830482848
49.81957351541534,51.17650149170265
49.292893218813454,50.707106781186546
48.82349850829735,50.18042648458466
48.4494169517152,49.63912910723934
48.20095441203263,49.127067343443656
48.098239846551095,48.685725391951756
48.149594578498856,48.350858152911876
48.35085815291187,48.149594578498856
48.685725391951756,48.098239846551095
49.127067343443656,48.20095441203263
49.63912910723934,48.4494169517152
50.18042648458466,48.82349850829735
50.707106781186546,49.292893218813454
