305,166,294,178
83,113,75,122
451,122,475,147
310,51,362,39
209,273,169,294
311,80,282,81
481,280,481,283
233,186,200,176
422,232,406,224
428,35,434,31
50,11,42,23
321,258,301,246
425,163,414,108
10,195,77,177
155,39,188,108
133,31,108,24
265,128,250,138
146,205,153,222
334,191,325,163
400,276,400,265
501,50,504,37
445,313,463,260
119,313,91,299
483,90,476,109
422,197,439,203
323,117,309,123
223,15,223,49
74,235,78,229
201,240,184,249
259,320,269,301
71,79,43,94
353,189,384,173
133,163,152,179
424,87,410,84
264,39,255,18
346,227,316,208
378,255,371,258
488,251,486,247
237,103,221,93
283,158,297,138
497,204,492,192
232,314,214,293
100,75,53,67
358,132,384,73
297,107,280,112
158,267,151,249
473,55,477,71
374,318,393,300
135,54,159,115
6,47,15,65
380,194,374,193
417,17,407,28
241,159,212,154
283,313,296,267
154,8,176,13
444,239,452,233
405,134,407,129
295,20,332,7
201,312,130,298
359,286,328,260
436,187,477,162
127,244,107,250
77,34,69,22
208,216,198,223
41,41,12,15
103,41,99,54
430,268,434,260
132,185,96,190
15,266,68,292
239,260,233,264
285,46,262,55
215,120,214,132
273,222,278,221
408,62,409,56
45,64,30,71
260,170,256,157
264,98,250,92
329,312,321,292
112,125,166,140
469,26,464,38
476,216,470,207
377,168,389,139
372,224,376,223
395,32,389,31
203,190,192,189
337,87,365,72
457,88,464,89
354,11,370,13
348,157,323,142
76,166,94,171
242,211,163,199
502,112,496,101
26,109,20,93
354,260,325,234
442,146,438,132
450,67,434,55
261,60,212,76
496,307,503,257
200,162,183,169
482,144,506,166
