235,20,254,15
325,151,348,144
44,216,57,210
488,267,488,260
217,179,217,183
495,107,475,70
95,118,137,100
299,291,306,287
125,177,129,180
503,230,475,188
287,51,296,50
404,231,399,205
185,83,197,92
226,242,245,244
150,41,195,32
32,74,23,44
152,324,129,319
439,278,434,277
299,222,315,217
100,17,83,22
221,137,224,142
376,11,387,39
350,280,346,287
142,239,182,257
476,155,468,129
495,55,476,5
42,245,81,245
114,213,135,224
52,103,82,97
375,63,348,74
488,310,496,308
162,106,172,99
279,181,315,165
157,128,162,140
369,237,377,241
212,305,249,288
504,176,479,158
252,133,279,125
150,17,143,9
24,211,86,163
161,305,192,299
217,42,241,38
294,247,292,230
265,78,269,78
435,192,426,176
476,215,473,211
201,53,210,49
298,20,345,3
409,77,417,103
462,300,456,300
149,191,173,187
247,30,274,44
367,155,387,120
213,221,228,223
469,113,465,98
377,212,369,209
195,126,204,126
257,32,297,24
54,62,83,56
469,54,471,45
214,160,273,181
171,60,227,81
50,155,81,136
333,248,319,250
256,285,284,288
101,237,106,218
36,272,46,267
14,256,84,268
179,136,210,162
288,96,301,100
108,73,171,69
467,187,465,173
192,19,224,32
55,263,121,270
479,248,475,243
410,279,405,275
81,209,80,208
243,96,273,99
465,78,450,9
346,24,357,43
217,99,241,107
168,214,210,222
496,137,474,118
363,112,353,107
338,169,346,161
97,292,93,292
388,269,367,263
107,171,134,163
212,258,275,244
487,289,479,284
472,29,469,22
236,77,322,52
322,204,396,180
263,215,257,215
55,21,6,13
132,219,150,223
428,148,417,156
289,125,311,144
171,240,214,242
214,20,232,15
