314,307,329,312
196,14,155,39
397,135,405,134
206,163,200,162
341,143,353,164
222,305,243,314
91,54,90,55
314,81,306,86
494,218,497,204
467,62,474,67
8,215,10,195
491,293,475,280
220,251,239,260
144,239,143,235
278,189,283,158
384,97,406,64
352,293,351,263
324,54,285,46
418,269,416,265
494,124,506,134
49,43,41,41
184,99,223,115
187,148,133,163
181,305,201,312
25,140,26,109
457,44,450,67
200,179,228,175
378,222,372,224
48,154,83,113
380,183,353,189
373,61,418,40
423,164,427,173
189,236,208,249
460,116,452,91
316,120,329,121
211,204,208,216
426,240,435,235
252,31,223,15
40,287,158,267
290,229,273,222
121,46,111,34
287,74,261,89
277,296,280,317
20,21,6,47
420,201,436,187
58,242,74,235
153,191,145,197
369,28,390,17
12,246,15,266
38,95,45,64
396,294,365,284
473,143,464,125
329,71,313,57
21,305,119,313
402,238,347,235
18,175,2,162
122,139,112,125
384,252,378,255
294,161,305,166
502,253,490,256
142,55,135,54
407,111,420,90
385,169,377,168
153,73,100,75
369,131,356,140
475,240,479,238
266,210,260,170
300,138,265,128
492,64,472,90
481,38,501,50
183,265,203,276
264,153,249,145
347,27,354,11
446,292,445,313
292,263,311,272
241,56,265,55
430,143,442,146
52,18,47,8
323,194,334,191
323,16,283,27
454,16,417,17
476,178,482,144
370,332,384,310
190,205,203,190
271,248,242,211
143,29,140,22
45,207,76,166
493,16,455,26
271,116,265,106
158,7,154,8
98,334,144,321
96,20,81,31
433,215,424,206
79,82,71,79
407,173,380,194
303,95,297,107
118,211,127,197
360,83,328,97
491,96,496,107
487,203,472,212
