473,55,466,61
323,117,278,124
26,109,32,127
378,248,398,228
158,267,155,251
200,162,163,120
242,256,257,247
337,87,356,72
111,34,78,25
482,144,458,148
269,52,210,44
2,162,45,224
494,274,499,253
368,266,365,263
143,181,147,184
379,187,382,128
432,41,422,20
267,174,255,183
6,47,14,52
198,316,149,308
146,205,119,217
397,32,372,19
476,216,474,192
329,312,314,305
350,192,354,186
119,313,105,296
438,267,439,259
214,308,221,308
424,87,421,71
273,222,269,193
223,115,192,85
15,266,37,306
503,60,497,92
280,150,244,105
76,166,52,183
71,79,24,84
266,21,253,17
326,281,285,271
43,32,39,27
384,310,368,295
242,203,213,153
363,288,293,238
497,204,494,194
354,11,352,23
422,213,428,199
451,122,425,106
348,157,352,150
144,239,114,255
83,113,113,162
132,46,136,24
208,216,166,183
346,227,287,214
374,158,383,91
496,107,471,103
488,251,489,158
477,276,469,302
334,191,297,178
245,157,242,148
74,235,71,258
464,91,450,90
346,258,334,253
283,313,270,293
286,94,228,59
305,166,276,153
90,60,79,57
490,50,500,40
249,124,223,100
158,36,178,60
234,179,187,106
243,314,250,331
7,91,9,105
231,271,247,276
100,75,154,104
431,186,402,108
55,7,14,15
445,313,395,329
309,62,336,51
455,26,458,28
431,149,420,131
125,130,131,147
206,248,170,218
203,190,182,154
372,224,349,225
449,73,429,47
126,187,116,188
406,64,387,69
435,235,445,237
417,17,397,26
107,120,130,121
264,98,204,62
307,104,266,69
10,195,40,265
77,34,58,18
409,273,416,280
358,132,335,125
45,64,47,59
209,273,174,300
148,5,183,25
292,28,319,5
223,15,215,24
