47,59,59,68
409,115,416,123
196,154,165,163
325,234,336,255
268,80,255,82
432,203,439,191
105,247,71,258
392,32,386,19
189,255,180,294
176,13,186,59
503,257,499,253
285,179,287,214
476,103,474,109
273,244,257,247
151,247,150,244
309,123,350,70
75,122,44,174
442,32,443,45
374,193,356,189
40,33,41,41
245,23,223,22
216,159,220,152
489,166,498,189
157,115,153,116
153,212,119,217
356,258,365,263
108,24,78,16
256,131,276,153
350,28,333,37
45,110,36,133
399,137,377,134
481,254,464,257
394,75,387,69
269,301,254,306
438,132,457,156
154,150,123,139
6,32,14,15
219,89,223,100
201,194,171,189
68,292,37,306
507,32,500,40
85,172,62,199
130,298,105,296
422,47,414,43
110,47,136,24
419,29,427,20
16,11,35,11
477,71,450,90
376,223,349,225
85,47,80,49
452,228,445,237
306,180,297,178
274,109,278,124
495,62,476,71
240,65,228,59
481,283,469,302
51,86,24,84
160,283,156,307
393,300,395,329
316,208,293,238
475,147,482,147
483,194,478,195
251,156,259,185
406,224,398,228
194,228,180,221
96,190,59,229
496,101,497,92
297,138,332,127
413,87,394,97
379,162,421,199
15,65,14,52
318,266,299,329
124,259,116,260
220,136,192,151
41,216,25,224
242,99,247,115
151,185,116,188
455,253,439,256
93,221,40,265
371,17,363,19
197,113,187,106
265,51,253,17
223,287,247,276
434,260,416,280
208,297,221,308
173,203,144,192
378,73,364,68
176,240,152,261
186,94,188,87
187,176,145,172
321,292,329,302
221,47,209,37
379,262,368,295
299,5,314,5
323,157,353,161
22,90,13,111
464,38,458,22
71,12,66,25
296,242,285,283
448,77,421,71
