192,77,187,63
488,146,479,158
139,209,142,222
307,226,287,221
388,194,380,202
471,69,475,70
26,67,23,44
487,278,488,312
342,137,350,141
227,149,219,135
18,189,79,238
306,68,322,52
96,63,84,49
437,189,475,243
259,233,245,244
224,12,225,19
29,130,84,132
470,26,460,22
352,201,345,280
123,152,135,169
346,173,315,165
250,59,274,83
210,105,197,92
342,39,357,43
261,295,249,288
103,270,93,292
211,169,213,184
286,278,284,288
159,71,170,78
419,222,434,277
482,197,473,211
199,313,192,299
185,25,202,26
478,101,417,103
480,130,468,129
266,113,279,125
476,170,471,188
39,255,55,258
444,175,426,176
306,247,317,247
47,96,59,86
181,163,177,144
439,259,451,305
241,16,241,38
63,192,80,208
470,276,464,304
154,23,143,9
356,230,367,263
227,204,228,223
384,244,377,241
226,85,227,85
216,225,185,241
292,163,273,181
366,147,348,159
327,198,315,217
358,7,345,3
125,201,121,270
101,212,106,218
370,62,349,70
226,160,217,170
174,198,160,195
496,95,465,98
270,275,283,250
322,117,313,134
205,58,221,54
93,12,83,22
409,111,387,120
504,179,492,257
305,108,277,96
413,188,404,205
281,16,254,15
413,254,405,275
103,136,137,100
154,102,162,106
370,128,353,107
231,122,204,126
165,41,195,32
508,21,478,11
302,24,297,24
23,18,6,13
487,70,471,45
247,91,255,80
438,132,396,180
282,204,257,215
100,167,125,183
17,226,84,268
12,256,18,272
508,208,498,303
424,61,418,23
229,268,220,241
268,46,274,44
96,92,83,79
130,286,129,319
387,47,387,39
19,150,86,163
244,170,244,135
492,120,474,118
321,273,332,304
488,240,485,279
195,127,177,102
