437,189,418,205
52,121,82,107
223,157,239,150
508,10,476,5
101,212,106,218
223,26,241,38
261,295,249,288
438,132,417,103
488,240,489,254
366,150,348,159
154,102,177,102
93,12,83,22
502,193,485,180
321,273,345,280
228,225,228,223
496,95,480,68
315,32,322,52
465,280,467,298
104,167,139,174
259,233,283,250
39,255,90,290
258,74,273,99
23,18,6,13
18,189,81,245
493,126,474,118
217,171,217,183
162,35,187,36
195,127,204,126
482,197,473,211
506,210,498,303
147,224,182,257
414,212,405,275
247,178,273,181
63,192,64,206
370,128,353,107
305,108,313,134
475,25,469,22
130,202,142,222
226,85,227,81
342,39,356,59
254,13,254,15
144,9,132,3
198,70,210,49
352,201,369,209
19,150,79,192
26,93,83,79
327,198,302,215
212,116,217,150
292,163,315,165
270,275,284,288
22,61,23,44
181,163,173,187
476,170,462,180
285,19,297,24
444,175,426,176
424,61,465,63
199,313,192,299
159,71,172,83
493,148,484,153
356,233,371,252
282,204,257,215
222,4,225,19
379,192,394,202
318,5,345,3
245,56,269,78
103,136,162,140
419,255,434,277
96,92,137,100
103,270,121,270
20,127,81,140
483,108,465,98
312,233,317,247
286,278,329,290
12,256,46,267
481,140,461,142
404,95,387,120
268,46,274,44
96,63,150,31
185,25,201,32
342,137,350,141
358,7,450,9
487,278,485,279
17,226,84,268
54,63,84,49
229,268,243,254
132,289,129,319
197,224,208,241
229,126,229,128
447,256,451,305
409,166,417,156
413,188,396,180
120,157,134,160
90,164,125,183
306,68,301,100
266,113,279,125
386,246,384,274
174,198,173,241
387,47,387,39
477,61,471,45
216,95,197,92
