466,235,488,240
157,234,174,198
317,73,304,63
409,169,409,166
158,73,159,71
319,273,321,273
467,151,488,146
211,101,226,85
118,234,101,212
62,157,22,132
271,226,259,233
25,295,39,255
238,158,227,149
476,72,471,69
384,133,386,128
337,204,327,198
117,149,103,136
237,10,257,6
83,166,54,63
125,278,130,286
414,250,413,254
83,52,93,12
444,252,447,256
235,319,261,295
88,201,63,192
420,220,482,197
394,65,387,47
299,18,302,24
337,128,342,137
166,17,154,23
468,88,478,101
266,206,277,198
197,122,210,105
506,60,491,49
110,55,96,63
129,207,134,203
243,89,250,59
354,231,356,230
209,58,205,58
68,11,23,18
227,20,224,12
80,234,17,226
162,298,199,313
248,214,292,125
91,268,103,270
397,222,414,212
419,190,444,177
193,227,197,224
102,206,100,167
216,173,221,162
311,240,306,247
505,128,493,126
323,6,358,7
182,199,181,163
370,151,366,147
196,17,185,25
267,55,266,39
327,103,309,103
467,269,470,276
16,264,12,256
504,101,501,89
335,38,330,37
269,128,266,113
377,192,379,192
119,132,154,102
44,113,26,93
224,227,228,225
250,172,244,170
268,10,285,19
476,222,506,210
308,294,286,278
360,268,384,244
222,299,229,268
377,233,419,191
188,57,185,62
124,176,120,157
350,186,348,163
423,67,424,61
393,113,404,95
470,185,504,183
297,215,307,226
444,167,476,170
158,97,192,77
340,246,352,201
241,129,231,122
36,51,22,61
87,128,96,92
467,43,470,26
152,161,195,127
484,277,487,278
45,194,18,189
354,137,366,126
475,8,508,10
263,79,275,60
146,54,165,41
282,113,307,79
288,162,292,163
436,134,438,132
473,118,484,125
235,108,245,24
