326,282,343,269
206,158,182,135
473,118,484,118
16,264,12,256
288,102,305,73
109,171,104,167
414,250,481,238
244,226,258,242
194,55,189,45
68,11,25,43
377,192,373,193
111,289,104,277
238,158,226,160
423,67,424,61
474,183,476,177
298,204,314,201
75,168,65,185
235,108,227,91
294,13,299,26
341,137,343,143
182,199,174,198
476,72,487,70
113,30,107,12
403,251,410,250
255,58,250,59
230,298,256,294
62,157,19,150
390,190,413,188
113,113,96,92
506,60,508,21
268,10,257,6
374,129,383,114
467,269,478,283
129,207,125,201
420,220,479,195
309,246,306,241
235,319,199,313
160,63,154,73
286,131,292,125
338,52,387,47
438,116,492,125
360,268,366,252
239,202,254,198
42,189,18,189
166,17,150,26
119,132,119,135
223,114,222,120
203,88,185,62
311,289,313,279
444,252,447,253
376,151,366,147
333,203,327,198
397,222,505,194
170,214,180,226
199,2,201,4
224,227,228,225
44,113,21,114
409,196,444,175
254,39,262,40
25,236,17,226
467,151,481,146
327,103,321,105
362,10,358,7
420,133,438,132
158,97,154,102
271,226,270,275
324,32,330,37
266,206,282,204
97,217,94,217
444,167,504,152
49,10,23,18
281,3,281,16
405,99,404,95
273,158,278,162
211,227,229,268
464,26,470,26
110,55,109,62
504,101,503,102
185,177,181,163
156,276,159,287
383,212,398,203
117,149,98,143
67,85,54,63
38,273,49,257
269,128,257,129
350,229,356,230
380,248,384,244
145,211,139,209
208,66,205,58
474,110,480,106
237,10,245,24
181,18,169,23
227,20,219,17
72,133,52,121
409,169,420,168
480,226,506,210
250,172,244,170
256,102,267,103
213,102,212,100
390,234,419,222
307,226,316,229
472,260,481,261
146,54,157,47
437,138,493,143
367,200,355,204
354,137,366,126
125,278,122,285
36,51,23,68
397,65,392,60
90,165,90,164
340,246,327,251
203,125,199,125
384,133,381,132
291,55,304,63
357,182,346,173
25,86,22,91
124,176,123,152
263,79,248,72
106,201,109,204
229,154,227,149
237,67,227,71
264,56,267,58
226,175,225,202
191,114,194,92
465,73,471,76
102,233,92,259
252,319,263,292
373,65,370,62
202,20,191,27
248,214,254,225
282,113,309,103
58,194,60,190
380,264,465,280
475,8,481,13
395,51,440,23
214,178,211,169
146,16,144,9
219,12,222,4
323,6,318,5
467,129,480,137
87,128,99,119
193,227,201,226
306,29,315,32
25,295,39,255
238,135,227,137
296,221,296,225
466,218,481,210
38,146,22,132
484,277,491,285
157,234,147,224
79,31,93,12
88,201,85,198
466,235,496,233
505,128,499,126
306,297,286,278
301,126,332,139
424,194,437,189
152,161,166,165
337,128,340,119
42,199,14,208
215,53,217,43
380,229,478,164
391,170,408,169
137,201,119,181
162,298,182,312
486,109,499,87
468,88,479,89
242,115,231,117
87,114,47,96
337,215,326,222
202,294,200,293
288,176,313,172
80,234,47,230
348,280,366,271
239,170,237,172
459,49,472,63
243,89,247,91
91,268,93,283
393,113,407,114
359,163,352,163
180,57,175,34
469,195,501,182
83,52,96,63
347,41,394,25
276,54,289,63
423,253,434,258
319,273,321,273
372,229,381,218
302,162,299,154
121,230,114,222
344,195,339,186
263,21,288,27
316,78,319,83
313,63,339,53
228,39,241,42
378,98,374,95
471,43,491,49
133,120,132,93
167,76,168,70
221,97,197,75
