394,202,402,250
212,98,197,110
322,52,307,78
106,218,113,225
83,56,79,69
465,63,415,77
270,239,263,250
456,300,432,316
216,160,194,160
426,176,426,188
279,125,276,146
254,15,214,60
84,132,6,147
319,250,328,273
134,163,152,165
46,267,82,279
418,23,410,8
269,78,243,99
182,257,180,239
434,277,433,285
348,159,348,209
83,22,70,15
143,9,123,14
473,211,411,271
479,284,463,313
84,92,121,86
333,94,309,114
356,268,380,309
478,11,502,17
468,129,422,160
208,241,193,187
417,103,398,109
350,141,314,149
227,26,218,28
297,24,304,14
418,205,418,204
293,246,299,280
229,128,207,126
146,227,140,217
234,216,225,220
249,288,244,288
315,217,327,221
177,144,165,149
23,44,36,58
81,245,86,243
137,100,120,108
6,13,47,10
468,226,426,258
471,45,423,53
170,78,122,59
86,163,118,167
251,42,254,64
129,319,130,293
474,118,418,142
239,154,228,144
467,30,429,31
465,98,427,117
377,241,381,277
201,32,190,64
313,134,276,167
284,288,272,290
129,180,152,181
192,299,188,290
257,215,256,217
496,308,480,309
194,89,164,101
187,36,160,32
488,260,426,300
369,209,348,242
478,155,422,235
387,120,397,174
455,12,428,14
387,39,414,36
462,180,418,228
211,135,192,136
405,275,395,310
277,96,242,128
345,3,362,29
273,181,265,197
80,208,13,154
480,68,426,94
346,287,350,281
213,48,202,49
213,184,209,183
482,245,465,264
396,180,406,219
315,165,303,169
75,263,74,263
356,59,322,77
57,210,6,175
177,102,165,118
90,290,97,299
227,81,182,77
229,241,237,249
287,221,310,234
160,195,165,198
353,107,335,129
485,180,412,255
241,107,216,118
121,270,154,238
