57,210,2,186
57,210,3,173
6,13,6,147
12,6,6,147
451,305,391,309
12,21,6,152
59,86,9,157
59,86,13,154
216,160,205,162
451,305,391,309
210,162,205,162
457,308,393,314
225,186,205,190
210,181,198,181
446,308,393,314
492,290,438,267
215,182,196,187
445,297,376,301
469,312,396,317
464,304,376,312
456,300,380,309
456,300,380,309
448,299,382,304
464,299,385,305
453,300,385,305
468,39,419,46
462,122,422,160
475,38,502,17
473,279,426,258
492,290,426,258
464,150,422,160
210,181,188,187
207,171,194,168
213,184,133,210
204,183,193,187
460,22,413,25
55,258,86,243
55,258,86,243
467,298,133,217
69,256,87,243
69,256,87,243
212,197,133,217
129,319,93,301
460,22,413,25
106,218,100,231
106,210,101,210
106,210,101,210
229,10,104,104
246,36,104,104
467,30,429,31
470,35,429,37
471,52,417,47
457,32,419,38
219,176,203,180
461,27,422,30
23,44,19,60
224,9,79,69
470,61,421,136
467,205,423,184
465,63,418,73
226,170,207,174
462,122,421,151
106,218,110,230
106,218,110,230
214,139,200,152
221,156,200,152
455,12,415,14
488,260,420,186
220,26,204,44
472,16,505,16
