54,162,75,122
422,226,441,234
291,71,282,81
493,16,429,41
220,251,233,264
385,169,374,193
153,191,151,185
300,138,294,146
52,18,37,13
98,334,130,298
491,96,493,107
378,93,361,68
52,51,47,59
143,70,169,117
501,248,503,257
292,263,301,246
419,115,414,108
155,36,217,50
125,25,110,27
469,134,469,161
301,160,300,180
207,197,192,189
191,305,198,301
38,212,78,214
421,265,400,265
498,36,504,37
371,18,371,17
261,145,250,138
144,239,155,245
493,205,489,196
394,107,388,71
196,14,238,23
24,89,15,65
377,244,371,258
38,129,51,86
496,67,477,71
420,201,439,203
185,220,191,226
121,46,221,93
4,215,83,175
348,80,285,122
455,286,463,260
283,292,269,301
21,305,68,292
262,297,220,293
407,173,390,172
271,167,251,156
494,124,490,159
350,138,323,142
323,200,316,208
370,332,321,292
392,124,399,137
457,44,415,78
389,213,376,223
309,89,274,109
476,178,467,217
481,38,464,38
328,17,299,5
184,251,184,249
491,293,481,283
58,242,107,250
18,175,17,82
259,211,220,158
326,59,262,55
96,20,71,12
454,16,399,27
271,248,227,204
352,293,326,245
118,211,171,204
314,307,296,267
22,13,12,15
91,54,85,48
187,188,184,174
189,113,195,109
28,36,40,33
433,162,438,132
187,148,220,136
40,287,160,283
241,56,226,60
400,241,406,224
440,300,434,260
373,61,362,39
471,65,455,96
169,92,186,94
350,33,341,9
30,148,48,110
470,240,487,254
271,97,250,92
146,11,176,13
122,139,154,150
396,294,393,300
252,31,255,18
342,148,325,163
79,82,119,98
416,145,379,162
206,163,203,152
12,246,153,212
290,229,279,229
316,120,309,123
273,195,281,183
