434,277,441,296
243,44,202,78
208,241,202,251
465,98,434,106
106,218,114,227
83,56,101,54
396,180,339,213
297,24,281,46
234,216,200,198
471,45,444,54
460,177,453,194
371,252,376,255
244,135,238,153
23,44,36,55
293,246,287,262
75,263,73,274
82,97,100,87
353,107,329,125
496,308,486,320
232,15,222,33
177,144,160,155
478,11,424,15
275,86,259,97
81,140,96,154
317,160,290,185
464,243,455,238
129,319,153,308
346,287,340,283
458,137,440,149
418,205,394,202
160,195,139,232
384,274,412,321
129,180,137,185
284,288,264,296
345,3,347,6
204,126,195,142
6,13,30,5
79,203,92,226
219,87,214,105
505,68,500,42
346,161,322,177
295,218,267,236
417,103,373,85
467,196,438,220
390,209,369,221
46,267,19,275
274,44,232,58
307,126,286,144
143,9,104,11
405,275,410,289
219,135,208,151
364,56,309,16
171,69,168,89
220,26,192,55
348,74,326,89
274,119,258,128
464,304,459,326
273,181,243,195
241,107,220,132
306,287,295,302
213,184,213,183
479,284,461,282
387,120,335,161
142,222,125,236
465,63,446,76
254,15,245,6
474,118,434,123
417,156,436,166
173,241,174,250
460,22,443,21
90,290,106,303
485,180,507,176
356,268,372,293
134,163,96,178
441,254,435,271
183,90,190,110
137,100,99,111
81,245,92,246
387,39,389,44
83,22,38,35
423,180,428,186
451,305,424,321
478,155,456,165
319,250,314,260
489,254,508,251
322,52,260,65
210,49,214,50
249,288,249,298
243,254,256,261
57,210,80,216
217,170,199,167
473,211,438,242
267,215,231,230
369,209,347,236
172,99,158,122
195,32,155,54
315,217,288,234
192,299,216,308
121,270,151,250
348,144,291,162
