281,16,257,32
488,240,479,248
101,212,109,224
312,233,294,247
508,10,495,55
159,71,108,73
267,103,243,96
370,128,374,144
217,171,213,179
182,312,156,319
17,226,42,245
384,244,388,269
491,285,501,302
223,26,201,53
483,108,476,155
224,111,205,121
310,97,297,125
259,233,213,260
23,18,55,21
54,63,54,62
372,59,375,63
100,167,103,183
447,256,455,300
187,28,187,10
413,188,404,231
154,102,162,106
112,285,97,292
330,37,318,56
299,154,279,181
154,23,151,39
14,191,24,211
321,273,343,289
229,268,212,305
476,170,467,187
358,7,357,10
52,121,50,155
342,137,324,160
477,61,469,76
501,89,495,107
181,163,186,240
303,66,288,96
254,13,235,20
475,25,472,29
185,62,189,83
493,148,504,176
359,188,334,222
424,61,412,75
93,12,100,17
282,204,263,215
63,192,81,209
263,287,256,285
438,132,428,148
229,126,188,148
356,230,355,272
257,129,252,133
318,5,298,20
229,154,219,147
409,111,363,112
203,116,157,128
123,152,125,177
12,256,14,256
366,150,357,162
481,261,481,272
161,224,134,278
174,198,168,214
444,177,435,192
223,225,218,229
470,276,474,304
96,92,95,118
413,254,410,279
286,278,299,291
419,222,439,278
295,22,281,44
39,255,51,268
130,202,132,219
479,89,469,113
393,209,369,237
222,4,214,20
296,225,299,222
481,140,507,250
250,59,246,78
19,150,44,216
96,63,95,46
103,136,111,157
226,85,217,93
393,46,384,76
268,46,228,41
22,61,24,67
508,197,506,213
327,251,333,248
165,41,165,55
327,198,322,204
21,114,52,103
95,263,67,244
247,178,231,185
409,166,388,205
492,125,496,137
440,23,474,51
198,70,185,101
482,197,476,215
