36,55,2,186
36,49,3,173
38,23,6,147
38,35,6,147
424,321,391,309
37,42,6,152
41,33,9,157
49,66,13,154
199,167,205,162
424,321,391,309
209,170,205,162
412,321,393,314
200,198,205,190
197,185,198,181
426,326,393,314
459,308,438,267
200,198,196,187
410,315,376,301
421,326,396,317
408,324,376,312
412,321,380,309
426,326,380,309
418,316,382,304
418,316,385,305
415,316,385,305
443,59,419,46
212,200,422,160
500,42,502,17
428,315,426,258
430,328,426,258
215,191,422,160
193,196,188,187
198,176,194,168
199,210,133,210
193,196,193,187
211,48,413,25
84,242,86,243
84,242,86,243
114,220,133,217
80,264,87,243
85,255,87,243
114,227,133,217
103,320,93,301
222,34,413,25
85,255,100,231
73,219,101,210
73,219,101,210
79,105,104,104
79,105,104,104
442,49,429,31
444,53,429,37
213,183,417,47
211,48,419,38
200,198,203,180
440,15,422,30
39,16,19,60
85,5,79,69
213,183,421,136
459,308,423,184
439,83,418,73
209,170,207,174
208,189,421,151
114,227,110,230
114,227,110,230
199,167,200,152
204,155,200,152
434,5,415,14
424,316,420,186
85,5,204,44
500,42,505,16
